Row Labels,Sum of Id,Sum of MSSubClass,Sum of OverallQual,Sum of 1stFlrSF,Sum of FullBath,Sum of SalePrice,Sum of MoSold
WD,1127,120,7,1555,2,174000,6
Normal,1127,120,7,1555,2,174000,6
WdShing,444,120,7,1258,2,172500,6
TA,444,120,7,1258,2,172500,6
72,444,120,7,1258,2,172500,6
Unf,444,120,7,1258,2,172500,6
TA,444,120,7,1258,2,172500,6
Ex,444,120,7,1258,2,172500,6
Ex,444,120,7,1258,2,172500,6
Typ,444,120,7,1258,2,172500,6
Gd,444,120,7,1258,2,172500,6
Attchd,444,120,7,1258,2,172500,6
TA,444,120,7,1258,2,172500,6
New,444,120,7,1258,2,172500,6
Partial,444,120,7,1258,2,172500,6
54,4415,345,34,5103,8,858100,37
RH,672,70,6,697,2,103600,7
Inside,672,70,6,697,2,103600,7
AllPub,672,70,6,697,2,103600,7
Reg,672,70,6,697,2,103600,7
Wd Sdng,672,70,6,697,2,103600,7
Gd,672,70,6,697,2,103600,7
0,672,70,6,697,2,103600,7
BLQ,672,70,6,697,2,103600,7
TA,672,70,6,697,2,103600,7
TA,672,70,6,697,2,103600,7
TA,672,70,6,697,2,103600,7
Typ,672,70,6,697,2,103600,7
NA,672,70,6,697,2,103600,7
Detchd,672,70,6,697,2,103600,7
TA,672,70,6,697,2,103600,7
WD,672,70,6,697,2,103600,7
Normal,672,70,6,697,2,103600,7
RL,3743,275,28,4406,6,754500,30
FR2,1179,50,5,820,1,154900,7
AllPub,1179,50,5,820,1,154900,7
IR1,1179,50,5,820,1,154900,7
Wd Sdng,1179,50,5,820,1,154900,7
TA,1179,50,5,820,1,154900,7
0,1179,50,5,820,1,154900,7
Unf,1179,50,5,820,1,154900,7
TA,1179,50,5,820,1,154900,7
TA,1179,50,5,820,1,154900,7
Ex,1179,50,5,820,1,154900,7
Typ,1179,50,5,820,1,154900,7
Gd,1179,50,5,820,1,154900,7
Detchd,1179,50,5,820,1,154900,7
Fa,1179,50,5,820,1,154900,7
WD,1179,50,5,820,1,154900,7
Normal,1179,50,5,820,1,154900,7
Inside,2564,225,23,3586,5,599600,23
AllPub,2564,225,23,3586,5,599600,23
IR1,696,20,6,1137,2,176000,7
HdBoard,696,20,6,1137,2,176000,7
TA,696,20,6,1137,2,176000,7
72,696,20,6,1137,2,176000,7
GLQ,696,20,6,1137,2,176000,7
Gd,696,20,6,1137,2,176000,7
Gd,696,20,6,1137,2,176000,7
Gd,696,20,6,1137,2,176000,7
Typ,696,20,6,1137,2,176000,7
TA,696,20,6,1137,2,176000,7
Attchd,696,20,6,1137,2,176000,7
TA,696,20,6,1137,2,176000,7
WD,696,20,6,1137,2,176000,7
Normal,696,20,6,1137,2,176000,7
Reg,1868,205,17,2449,3,423600,16
Stucco,182,70,7,901,1,200100,7
TA,182,70,7,901,1,200100,7
0,182,70,7,901,1,200100,7
LwQ,182,70,7,901,1,200100,7
TA,182,70,7,901,1,200100,7
Fa,182,70,7,901,1,200100,7
Gd,182,70,7,901,1,200100,7
Typ,182,70,7,901,1,200100,7
Gd,182,70,7,901,1,200100,7
Detchd,182,70,7,901,1,200100,7
Fa,182,70,7,901,1,200100,7
WD,182,70,7,901,1,200100,7
Normal,182,70,7,901,1,200100,7
VinylSd,1686,135,10,1548,2,223500,9
Gd,1686,135,10,1548,2,223500,9
0,1686,135,10,1548,2,223500,9
ALQ,548,85,5,768,1,129500,4
TA,548,85,5,768,1,129500,4
Gd,548,85,5,768,1,129500,4
Ex,548,85,5,768,1,129500,4
Typ,548,85,5,768,1,129500,4
NA,548,85,5,768,1,129500,4
Detchd,548,85,5,768,1,129500,4
TA,548,85,5,768,1,129500,4
WD,548,85,5,768,1,129500,4
Normal,548,85,5,768,1,129500,4
Unf,1138,50,5,780,1,94000,5
TA,1138,50,5,780,1,94000,5
TA,1138,50,5,780,1,94000,5
Gd,1138,50,5,780,1,94000,5
Typ,1138,50,5,780,1,94000,5
NA,1138,50,5,780,1,94000,5
NA,1138,50,5,780,1,94000,5
NA,1138,50,5,780,1,94000,5
WD,1138,50,5,780,1,94000,5
Normal,1138,50,5,780,1,94000,5
55,11347,1155,90,17029,22,2245784,106
RH,1917,120,10,1872,2,289434,18
Inside,1917,120,10,1872,2,289434,18
AllPub,1917,120,10,1872,2,289434,18
IR2,682,50,5,848,1,159434,7
VinylSd,682,50,5,848,1,159434,7
TA,682,50,5,848,1,159434,7
0,682,50,5,848,1,159434,7
Rec,682,50,5,848,1,159434,7
TA,682,50,5,848,1,159434,7
TA,682,50,5,848,1,159434,7
Ex,682,50,5,848,1,159434,7
Typ,682,50,5,848,1,159434,7
NA,682,50,5,848,1,159434,7
Detchd,682,50,5,848,1,159434,7
TA,682,50,5,848,1,159434,7
WD,682,50,5,848,1,159434,7
Abnorml,682,50,5,848,1,159434,7
Reg,1235,70,5,1024,1,130000,11
MetalSd,1235,70,5,1024,1,130000,11
TA,1235,70,5,1024,1,130000,11
0,1235,70,5,1024,1,130000,11
Unf,1235,70,5,1024,1,130000,11
TA,1235,70,5,1024,1,130000,11
TA,1235,70,5,1024,1,130000,11
TA,1235,70,5,1024,1,130000,11
Typ,1235,70,5,1024,1,130000,11
NA,1235,70,5,1024,1,130000,11
NA,1235,70,5,1024,1,130000,11
NA,1235,70,5,1024,1,130000,11
WD,1235,70,5,1024,1,130000,11
Abnorml,1235,70,5,1024,1,130000,11
RL,8551,940,71,13525,18,1772850,76
Corner,861,50,7,912,1,189950,6
AllPub,861,50,7,912,1,189950,6
Reg,861,50,7,912,1,189950,6
Wd Sdng,861,50,7,912,1,189950,6
TA,861,50,7,912,1,189950,6
0,861,50,7,912,1,189950,6
Unf,861,50,7,912,1,189950,6
TA,861,50,7,912,1,189950,6
TA,861,50,7,912,1,189950,6
Gd,861,50,7,912,1,189950,6
Typ,861,50,7,912,1,189950,6
Gd,861,50,7,912,1,189950,6
Detchd,861,50,7,912,1,189950,6
TA,861,50,7,912,1,189950,6
WD,861,50,7,912,1,189950,6
Normal,861,50,7,912,1,189950,6
Inside,7690,890,64,12613,17,1582900,70
AllPub,7690,890,64,12613,17,1582900,70
IR1,2524,200,14,3988,4,359900,19
MetalSd,1332,80,5,954,1,132500,7
TA,1332,80,5,954,1,132500,7
0,1332,80,5,954,1,132500,7
ALQ,1332,80,5,954,1,132500,7
TA,1332,80,5,954,1,132500,7
TA,1332,80,5,954,1,132500,7
Gd,1332,80,5,954,1,132500,7
Typ,1332,80,5,954,1,132500,7
NA,1332,80,5,954,1,132500,7
Detchd,1332,80,5,954,1,132500,7
TA,1332,80,5,954,1,132500,7
WD,1332,80,5,954,1,132500,7
Normal,1332,80,5,954,1,132500,7
Plywood,941,90,6,1728,2,150900,7
TA,941,90,6,1728,2,150900,7
0,941,90,6,1728,2,150900,7
Rec,941,90,6,1728,2,150900,7
TA,941,90,6,1728,2,150900,7
TA,941,90,6,1728,2,150900,7
TA,941,90,6,1728,2,150900,7
Typ,941,90,6,1728,2,150900,7
NA,941,90,6,1728,2,150900,7
Attchd,941,90,6,1728,2,150900,7
TA,941,90,6,1728,2,150900,7
WD,941,90,6,1728,2,150900,7
Normal,941,90,6,1728,2,150900,7
Wd Sdng,251,30,3,1306,1,76500,5
Po,251,30,3,1306,1,76500,5
0,251,30,3,1306,1,76500,5
Unf,251,30,3,1306,1,76500,5
TA,251,30,3,1306,1,76500,5
TA,251,30,3,1306,1,76500,5
Ex,251,30,3,1306,1,76500,5
Mod,251,30,3,1306,1,76500,5
NA,251,30,3,1306,1,76500,5
NA,251,30,3,1306,1,76500,5
NA,251,30,3,1306,1,76500,5
WD,251,30,3,1306,1,76500,5
Normal,251,30,3,1306,1,76500,5
Reg,5166,690,50,8625,13,1223000,51
HdBoard,1222,20,5,1211,1,134000,8
TA,1222,20,5,1211,1,134000,8
0,1222,20,5,1211,1,134000,8
BLQ,1222,20,5,1211,1,134000,8
TA,1222,20,5,1211,1,134000,8
TA,1222,20,5,1211,1,134000,8
Ex,1222,20,5,1211,1,134000,8
Typ,1222,20,5,1211,1,134000,8
TA,1222,20,5,1211,1,134000,8
Attchd,1222,20,5,1211,1,134000,8
TA,1222,20,5,1211,1,134000,8
WD,1222,20,5,1211,1,134000,8
Normal,1222,20,5,1211,1,134000,8
MetalSd,164,45,4,882,1,103200,4
TA,164,45,4,882,1,103200,4
0,164,45,4,882,1,103200,4
Unf,164,45,4,882,1,103200,4
TA,164,45,4,882,1,103200,4
TA,164,45,4,882,1,103200,4
Ex,164,45,4,882,1,103200,4
Typ,164,45,4,882,1,103200,4
NA,164,45,4,882,1,103200,4
NA,164,45,4,882,1,103200,4
NA,164,45,4,882,1,103200,4
WD,164,45,4,882,1,103200,4
Normal,164,45,4,882,1,103200,4
Plywood,1097,240,12,2117,4,253400,7
TA,1097,240,12,2117,4,253400,7
0,1097,240,12,2117,4,253400,7
GLQ,124,120,6,1199,2,153900,3
TA,124,120,6,1199,2,153900,3
Gd,124,120,6,1199,2,153900,3
Ex,124,120,6,1199,2,153900,3
Typ,124,120,6,1199,2,153900,3
NA,124,120,6,1199,2,153900,3
Attchd,124,120,6,1199,2,153900,3
TA,124,120,6,1199,2,153900,3
WD,124,120,6,1199,2,153900,3
Normal,124,120,6,1199,2,153900,3
Unf,973,120,6,918,2,99500,4
TA,973,120,6,918,2,99500,4
Gd,973,120,6,918,2,99500,4
TA,973,120,6,918,2,99500,4
Typ,973,120,6,918,2,99500,4
TA,973,120,6,918,2,99500,4
Attchd,973,120,6,918,2,99500,4
TA,973,120,6,918,2,99500,4
WD,973,120,6,918,2,99500,4
Normal,973,120,6,918,2,99500,4
Stucco,587,30,6,838,1,130000,5
Gd,587,30,6,838,1,130000,5
0,587,30,6,838,1,130000,5
Rec,587,30,6,838,1,130000,5
Gd,587,30,6,838,1,130000,5
TA,587,30,6,838,1,130000,5
Ex,587,30,6,838,1,130000,5
Typ,587,30,6,838,1,130000,5
NA,587,30,6,838,1,130000,5
Detchd,587,30,6,838,1,130000,5
TA,587,30,6,838,1,130000,5
WD,587,30,6,838,1,130000,5
Normal,587,30,6,838,1,130000,5
VinylSd,292,190,5,936,2,135900,3
Fa,292,190,5,936,2,135900,3
0,292,190,5,936,2,135900,3
Rec,292,190,5,936,2,135900,3
Fa,292,190,5,936,2,135900,3
TA,292,190,5,936,2,135900,3
Ex,292,190,5,936,2,135900,3
Typ,292,190,5,936,2,135900,3
NA,292,190,5,936,2,135900,3
NA,292,190,5,936,2,135900,3
NA,292,190,5,936,2,135900,3
WD,292,190,5,936,2,135900,3
Normal,292,190,5,936,2,135900,3
Wd Sdng,1804,165,18,2641,4,466500,24
Gd,1289,120,13,1852,3,370000,18
0,1289,120,13,1852,3,370000,18
Unf,1289,120,13,1852,3,370000,18
Fa,1013,70,6,900,1,165000,8
TA,1013,70,6,900,1,165000,8
TA,1013,70,6,900,1,165000,8
Typ,1013,70,6,900,1,165000,8
TA,1013,70,6,900,1,165000,8
Detchd,1013,70,6,900,1,165000,8
TA,1013,70,6,900,1,165000,8
WD,1013,70,6,900,1,165000,8
Normal,1013,70,6,900,1,165000,8
TA,276,50,7,952,2,205000,10
TA,276,50,7,952,2,205000,10
Gd,276,50,7,952,2,205000,10
Typ,276,50,7,952,2,205000,10
NA,276,50,7,952,2,205000,10
Detchd,276,50,7,952,2,205000,10
TA,276,50,7,952,2,205000,10
WD,276,50,7,952,2,205000,10
Normal,276,50,7,952,2,205000,10
TA,515,45,5,789,1,96500,6
0,515,45,5,789,1,96500,6
Unf,515,45,5,789,1,96500,6
TA,515,45,5,789,1,96500,6
TA,515,45,5,789,1,96500,6
Fa,515,45,5,789,1,96500,6
Typ,515,45,5,789,1,96500,6
NA,515,45,5,789,1,96500,6
Detchd,515,45,5,789,1,96500,6
Po,515,45,5,789,1,96500,6
WD,515,45,5,789,1,96500,6
Normal,515,45,5,789,1,96500,6
RM,879,95,9,1632,2,183500,12
Corner,751,50,4,792,1,96500,6
AllPub,751,50,4,792,1,96500,6
Reg,751,50,4,792,1,96500,6
Wd Sdng,751,50,4,792,1,96500,6
TA,751,50,4,792,1,96500,6
0,751,50,4,792,1,96500,6
Unf,751,50,4,792,1,96500,6
Fa,751,50,4,792,1,96500,6
TA,751,50,4,792,1,96500,6
Gd,751,50,4,792,1,96500,6
Min2,751,50,4,792,1,96500,6
NA,751,50,4,792,1,96500,6
NA,751,50,4,792,1,96500,6
NA,751,50,4,792,1,96500,6
WD,751,50,4,792,1,96500,6
Normal,751,50,4,792,1,96500,6
Inside,128,45,5,840,1,87000,6
AllPub,128,45,5,840,1,87000,6
IR1,128,45,5,840,1,87000,6
WdShing,128,45,5,840,1,87000,6
Gd,128,45,5,840,1,87000,6
0,128,45,5,840,1,87000,6
LwQ,128,45,5,840,1,87000,6
TA,128,45,5,840,1,87000,6
TA,128,45,5,840,1,87000,6
Ex,128,45,5,840,1,87000,6
Typ,128,45,5,840,1,87000,6
TA,128,45,5,840,1,87000,6
NA,128,45,5,840,1,87000,6
NA,128,45,5,840,1,87000,6
WD,128,45,5,840,1,87000,6
Normal,128,45,5,840,1,87000,6
56,4087,200,30,6522,7,1114054,24
RL,3673,170,25,5494,6,999054,21
Corner,1258,30,5,864,1,99900,7
AllPub,1258,30,5,864,1,99900,7
Reg,1258,30,5,864,1,99900,7
Wd Sdng,1258,30,5,864,1,99900,7
TA,1258,30,5,864,1,99900,7
0,1258,30,5,864,1,99900,7
Unf,1258,30,5,864,1,99900,7
TA,1258,30,5,864,1,99900,7
Fa,1258,30,5,864,1,99900,7
Ex,1258,30,5,864,1,99900,7
Typ,1258,30,5,864,1,99900,7
NA,1258,30,5,864,1,99900,7
NA,1258,30,5,864,1,99900,7
NA,1258,30,5,864,1,99900,7
WD,1258,30,5,864,1,99900,7
Normal,1258,30,5,864,1,99900,7
CulDSac,1354,50,8,2053,2,410000,3
AllPub,1354,50,8,2053,2,410000,3
IR1,1354,50,8,2053,2,410000,3
VinylSd,1354,50,8,2053,2,410000,3
TA,1354,50,8,2053,2,410000,3
579,1354,50,8,2053,2,410000,3
GLQ,1354,50,8,2053,2,410000,3
TA,1354,50,8,2053,2,410000,3
Gd,1354,50,8,2053,2,410000,3
Ex,1354,50,8,2053,2,410000,3
Typ,1354,50,8,2053,2,410000,3
Ex,1354,50,8,2053,2,410000,3
Attchd,1354,50,8,2053,2,410000,3
TA,1354,50,8,2053,2,410000,3
WD,1354,50,8,2053,2,410000,3
Normal,1354,50,8,2053,2,410000,3
Inside,1061,90,12,2577,3,489154,11
AllPub,1061,90,12,2577,3,489154,11
IR1,711,30,3,729,1,52000,7
VinylSd,711,30,3,729,1,52000,7
TA,711,30,3,729,1,52000,7
0,711,30,3,729,1,52000,7
Unf,711,30,3,729,1,52000,7
TA,711,30,3,729,1,52000,7
TA,711,30,3,729,1,52000,7
Gd,711,30,3,729,1,52000,7
Maj2,711,30,3,729,1,52000,7
NA,711,30,3,729,1,52000,7
NA,711,30,3,729,1,52000,7
NA,711,30,3,729,1,52000,7
WD,711,30,3,729,1,52000,7
Normal,711,30,3,729,1,52000,7
IR2,350,60,9,1848,2,437154,4
CemntBd,350,60,9,1848,2,437154,4
TA,350,60,9,1848,2,437154,4
870,350,60,9,1848,2,437154,4
GLQ,350,60,9,1848,2,437154,4
TA,350,60,9,1848,2,437154,4
Ex,350,60,9,1848,2,437154,4
Ex,350,60,9,1848,2,437154,4
Typ,350,60,9,1848,2,437154,4
Ex,350,60,9,1848,2,437154,4
Attchd,350,60,9,1848,2,437154,4
TA,350,60,9,1848,2,437154,4
New,350,60,9,1848,2,437154,4
Partial,350,60,9,1848,2,437154,4
RM,414,30,5,1028,1,115000,3
Inside,414,30,5,1028,1,115000,3
AllPub,414,30,5,1028,1,115000,3
Reg,414,30,5,1028,1,115000,3
WdShing,414,30,5,1028,1,115000,3
TA,414,30,5,1028,1,115000,3
0,414,30,5,1028,1,115000,3
Unf,414,30,5,1028,1,115000,3
TA,414,30,5,1028,1,115000,3
TA,414,30,5,1028,1,115000,3
Gd,414,30,5,1028,1,115000,3
Typ,414,30,5,1028,1,115000,3
Gd,414,30,5,1028,1,115000,3
Detchd,414,30,5,1028,1,115000,3
TA,414,30,5,1028,1,115000,3
WD,414,30,5,1028,1,115000,3
Normal,414,30,5,1028,1,115000,3
57,9005,530,68,11266,15,1735900,79
RL,8765,415,57,9348,13,1489500,64
CulDSac,914,145,12,1794,3,336000,14
AllPub,914,145,12,1794,3,336000,14
IR1,914,145,12,1794,3,336000,14
VinylSd,914,145,12,1794,3,336000,14
TA,914,145,12,1794,3,336000,14
0,914,145,12,1794,3,336000,14
GLQ,377,85,5,914,1,148000,7
TA,377,85,5,914,1,148000,7
Gd,377,85,5,914,1,148000,7
Ex,377,85,5,914,1,148000,7
Typ,377,85,5,914,1,148000,7
NA,377,85,5,914,1,148000,7
Detchd,377,85,5,914,1,148000,7
TA,377,85,5,914,1,148000,7
WD,377,85,5,914,1,148000,7
Normal,377,85,5,914,1,148000,7
Unf,537,60,7,880,2,188000,7
TA,537,60,7,880,2,188000,7
Gd,537,60,7,880,2,188000,7
Ex,537,60,7,880,2,188000,7
Typ,537,60,7,880,2,188000,7
NA,537,60,7,880,2,188000,7
Attchd,537,60,7,880,2,188000,7
TA,537,60,7,880,2,188000,7
WD,537,60,7,880,2,188000,7
Normal,537,60,7,880,2,188000,7
FR2,1677,80,12,1623,3,305000,13
AllPub,1677,80,12,1623,3,305000,13
IR1,1118,20,5,894,1,130000,5
VinylSd,1118,20,5,894,1,130000,5
TA,1118,20,5,894,1,130000,5
0,1118,20,5,894,1,130000,5
BLQ,1118,20,5,894,1,130000,5
TA,1118,20,5,894,1,130000,5
TA,1118,20,5,894,1,130000,5
Ex,1118,20,5,894,1,130000,5
Typ,1118,20,5,894,1,130000,5
NA,1118,20,5,894,1,130000,5
Attchd,1118,20,5,894,1,130000,5
TA,1118,20,5,894,1,130000,5
WD,1118,20,5,894,1,130000,5
Normal,1118,20,5,894,1,130000,5
IR2,559,60,7,729,2,175000,8
HdBoard,559,60,7,729,2,175000,8
TA,559,60,7,729,2,175000,8
0,559,60,7,729,2,175000,8
GLQ,559,60,7,729,2,175000,8
TA,559,60,7,729,2,175000,8
Gd,559,60,7,729,2,175000,8
Ex,559,60,7,729,2,175000,8
Typ,559,60,7,729,2,175000,8
TA,559,60,7,729,2,175000,8
Attchd,559,60,7,729,2,175000,8
TA,559,60,7,729,2,175000,8
WD,559,60,7,729,2,175000,8
Normal,559,60,7,729,2,175000,8
Inside,6174,190,33,5931,7,848500,37
AllPub,6174,190,33,5931,7,848500,37
IR1,2984,100,17,2996,4,416500,28
BrkFace,1151,20,6,932,1,124000,11
TA,1151,20,6,932,1,124000,11
0,1151,20,6,932,1,124000,11
Unf,1151,20,6,932,1,124000,11
TA,1151,20,6,932,1,124000,11
TA,1151,20,6,932,1,124000,11
Ex,1151,20,6,932,1,124000,11
Typ,1151,20,6,932,1,124000,11
Gd,1151,20,6,932,1,124000,11
Attchd,1151,20,6,932,1,124000,11
TA,1151,20,6,932,1,124000,11
WD,1151,20,6,932,1,124000,11
Normal,1151,20,6,932,1,124000,11
VinylSd,1135,60,6,916,2,169000,8
TA,1135,60,6,916,2,169000,8
0,1135,60,6,916,2,169000,8
Unf,1135,60,6,916,2,169000,8
TA,1135,60,6,916,2,169000,8
Gd,1135,60,6,916,2,169000,8
Gd,1135,60,6,916,2,169000,8
Typ,1135,60,6,916,2,169000,8
TA,1135,60,6,916,2,169000,8
Attchd,1135,60,6,916,2,169000,8
TA,1135,60,6,916,2,169000,8
WD,1135,60,6,916,2,169000,8
Normal,1135,60,6,916,2,169000,8
Wd Sdng,698,20,5,1148,1,123500,9
TA,698,20,5,1148,1,123500,9
0,698,20,5,1148,1,123500,9
LwQ,698,20,5,1148,1,123500,9
Gd,698,20,5,1148,1,123500,9
Ex,698,20,5,1148,1,123500,9
Fa,698,20,5,1148,1,123500,9
Typ,698,20,5,1148,1,123500,9
NA,698,20,5,1148,1,123500,9
Detchd,698,20,5,1148,1,123500,9
TA,698,20,5,1148,1,123500,9
WD,698,20,5,1148,1,123500,9
Normal,698,20,5,1148,1,123500,9
IR2,1048,20,5,990,1,145000,2
VinylSd,1048,20,5,990,1,145000,2
TA,1048,20,5,990,1,145000,2
0,1048,20,5,990,1,145000,2
GLQ,1048,20,5,990,1,145000,2
TA,1048,20,5,990,1,145000,2
Gd,1048,20,5,990,1,145000,2
Ex,1048,20,5,990,1,145000,2
Typ,1048,20,5,990,1,145000,2
NA,1048,20,5,990,1,145000,2
Detchd,1048,20,5,990,1,145000,2
TA,1048,20,5,990,1,145000,2
WD,1048,20,5,990,1,145000,2
Normal,1048,20,5,990,1,145000,2
Reg,2142,70,11,1945,2,287000,7
BrkFace,1344,50,6,1172,1,177000,3
TA,1344,50,6,1172,1,177000,3
0,1344,50,6,1172,1,177000,3
Unf,1344,50,6,1172,1,177000,3
TA,1344,50,6,1172,1,177000,3
TA,1344,50,6,1172,1,177000,3
Gd,1344,50,6,1172,1,177000,3
Typ,1344,50,6,1172,1,177000,3
TA,1344,50,6,1172,1,177000,3
Detchd,1344,50,6,1172,1,177000,3
Fa,1344,50,6,1172,1,177000,3
WD,1344,50,6,1172,1,177000,3
Normal,1344,50,6,1172,1,177000,3
VinylSd,798,20,5,773,1,110000,4
TA,798,20,5,773,1,110000,4
0,798,20,5,773,1,110000,4
BLQ,798,20,5,773,1,110000,4
TA,798,20,5,773,1,110000,4
TA,798,20,5,773,1,110000,4
Gd,798,20,5,773,1,110000,4
Typ,798,20,5,773,1,110000,4
NA,798,20,5,773,1,110000,4
Attchd,798,20,5,773,1,110000,4
TA,798,20,5,773,1,110000,4
WD,798,20,5,773,1,110000,4
Abnorml,798,20,5,773,1,110000,4
RM,240,115,11,1918,2,246400,15
Inside,240,115,11,1918,2,246400,15
AllPub,240,115,11,1918,2,246400,15
Reg,240,115,11,1918,2,246400,15
MetalSd,218,70,4,810,1,107000,9
TA,218,70,4,810,1,107000,9
0,218,70,4,810,1,107000,9
Unf,218,70,4,810,1,107000,9
TA,218,70,4,810,1,107000,9
TA,218,70,4,810,1,107000,9
Fa,218,70,4,810,1,107000,9
Typ,218,70,4,810,1,107000,9
NA,218,70,4,810,1,107000,9
Detchd,218,70,4,810,1,107000,9
TA,218,70,4,810,1,107000,9
WD,218,70,4,810,1,107000,9
Family,218,70,4,810,1,107000,9
Wd Sdng,22,45,7,1108,1,139400,6
TA,22,45,7,1108,1,139400,6
0,22,45,7,1108,1,139400,6
Unf,22,45,7,1108,1,139400,6
TA,22,45,7,1108,1,139400,6
TA,22,45,7,1108,1,139400,6
Ex,22,45,7,1108,1,139400,6
Typ,22,45,7,1108,1,139400,6
Gd,22,45,7,1108,1,139400,6
Attchd,22,45,7,1108,1,139400,6
TA,22,45,7,1108,1,139400,6
WD,22,45,7,1108,1,139400,6
Normal,22,45,7,1108,1,139400,6
58,5067,365,41,6008,11,1072875,48
RL,4511,320,36,4960,10,959875,40
CulDSac,685,60,7,1195,2,221000,6
AllPub,685,60,7,1195,2,221000,6
IR2,685,60,7,1195,2,221000,6
VinylSd,685,60,7,1195,2,221000,6
TA,685,60,7,1195,2,221000,6
30,685,60,7,1195,2,221000,6
Unf,685,60,7,1195,2,221000,6
TA,685,60,7,1195,2,221000,6
Gd,685,60,7,1195,2,221000,6
Gd,685,60,7,1195,2,221000,6
Typ,685,60,7,1195,2,221000,6
NA,685,60,7,1195,2,221000,6
Attchd,685,60,7,1195,2,221000,6
TA,685,60,7,1195,2,221000,6
WD,685,60,7,1195,2,221000,6
Normal,685,60,7,1195,2,221000,6
FR2,387,50,5,658,1,81000,5
AllPub,387,50,5,658,1,81000,5
Reg,387,50,5,658,1,81000,5
Wd Sdng,387,50,5,658,1,81000,5
Fa,387,50,5,658,1,81000,5
0,387,50,5,658,1,81000,5
Unf,387,50,5,658,1,81000,5
TA,387,50,5,658,1,81000,5
TA,387,50,5,658,1,81000,5
TA,387,50,5,658,1,81000,5
Typ,387,50,5,658,1,81000,5
NA,387,50,5,658,1,81000,5
NA,387,50,5,658,1,81000,5
NA,387,50,5,658,1,81000,5
WD,387,50,5,658,1,81000,5
AdjLand,387,50,5,658,1,81000,5
Inside,3439,210,24,3107,7,657875,29
AllPub,3439,210,24,3107,7,657875,29
IR1,3439,210,24,3107,7,657875,29
VinylSd,2910,180,20,2502,6,571875,22
TA,2910,180,20,2502,6,571875,22
0,2910,180,20,2502,6,571875,22
GLQ,1713,120,13,1623,4,352665,11
Gd,545,60,7,664,2,179665,9
Gd,545,60,7,664,2,179665,9
Ex,545,60,7,664,2,179665,9
Typ,545,60,7,664,2,179665,9
Gd,545,60,7,664,2,179665,9
Attchd,545,60,7,664,2,179665,9
TA,545,60,7,664,2,179665,9
New,545,60,7,664,2,179665,9
Partial,545,60,7,664,2,179665,9
TA,1168,60,6,959,2,173000,2
Gd,1168,60,6,959,2,173000,2
Ex,1168,60,6,959,2,173000,2
Typ,1168,60,6,959,2,173000,2
TA,1168,60,6,959,2,173000,2
Attchd,1168,60,6,959,2,173000,2
TA,1168,60,6,959,2,173000,2
WD,1168,60,6,959,2,173000,2
Normal,1168,60,6,959,2,173000,2
Unf,1197,60,7,879,2,219210,11
TA,1197,60,7,879,2,219210,11
Gd,1197,60,7,879,2,219210,11
Ex,1197,60,7,879,2,219210,11
Typ,1197,60,7,879,2,219210,11
Gd,1197,60,7,879,2,219210,11
BuiltIn,1197,60,7,879,2,219210,11
TA,1197,60,7,879,2,219210,11
New,1197,60,7,879,2,219210,11
Partial,1197,60,7,879,2,219210,11
Wd Sdng,529,30,4,605,1,86000,7
TA,529,30,4,605,1,86000,7
0,529,30,4,605,1,86000,7
ALQ,529,30,4,605,1,86000,7
TA,529,30,4,605,1,86000,7
TA,529,30,4,605,1,86000,7
Ex,529,30,4,605,1,86000,7
Typ,529,30,4,605,1,86000,7
NA,529,30,4,605,1,86000,7
NA,529,30,4,605,1,86000,7
NA,529,30,4,605,1,86000,7
WD,529,30,4,605,1,86000,7
Normal,529,30,4,605,1,86000,7
RM,556,45,5,1048,1,113000,8
Inside,556,45,5,1048,1,113000,8
AllPub,556,45,5,1048,1,113000,8
Reg,556,45,5,1048,1,113000,8
MetalSd,556,45,5,1048,1,113000,8
TA,556,45,5,1048,1,113000,8
0,556,45,5,1048,1,113000,8
Unf,556,45,5,1048,1,113000,8
Fa,556,45,5,1048,1,113000,8
TA,556,45,5,1048,1,113000,8
TA,556,45,5,1048,1,113000,8
Typ,556,45,5,1048,1,113000,8
Gd,556,45,5,1048,1,113000,8
Detchd,556,45,5,1048,1,113000,8
TA,556,45,5,1048,1,113000,8
WD,556,45,5,1048,1,113000,8
Normal,556,45,5,1048,1,113000,8
59,9968,825,82,13693,21,2289800,83
FV,700,120,7,1391,2,196000,7
Inside,700,120,7,1391,2,196000,7
AllPub,700,120,7,1391,2,196000,7
IR2,700,120,7,1391,2,196000,7
MetalSd,700,120,7,1391,2,196000,7
TA,700,120,7,1391,2,196000,7
0,700,120,7,1391,2,196000,7
GLQ,700,120,7,1391,2,196000,7
TA,700,120,7,1391,2,196000,7
Gd,700,120,7,1391,2,196000,7
Ex,700,120,7,1391,2,196000,7
Typ,700,120,7,1391,2,196000,7
NA,700,120,7,1391,2,196000,7
Attchd,700,120,7,1391,2,196000,7
TA,700,120,7,1391,2,196000,7
WD,700,120,7,1391,2,196000,7
Normal,700,120,7,1391,2,196000,7
RL,6460,435,51,8259,14,1504400,51
Corner,618,45,6,832,1,105500,6
AllPub,618,45,6,832,1,105500,6
Reg,618,45,6,832,1,105500,6
MetalSd,618,45,6,832,1,105500,6
TA,618,45,6,832,1,105500,6
0,618,45,6,832,1,105500,6
